variant,strategy,fold,annual_return,annual_volatility,net_sharpe,sortino,calmar,max_drawdown,cumulative_return,worst_week,worst_month,cvar_95,positive_day_rate,annual_turnover,fees,slippage,funding,btc_beta,btc_correlation,observations
nested_expanding,combined_50_50,2024,-0.08114164549895952,0.2348789254916532,-0.34546158336305494,-0.4821341352622605,-0.24607060975658154,-0.32974943890790787,-0.10326754033943897,-0.07619227286296149,-0.09976448754952616,-0.029503725553282557,0.4808743169398907,15.179969881536639,0.007610779420058097,0.007610779420058097,-0.02565509157810841,0.026702665596973034,0.06043913632957091,366
nested_expanding,combined_50_50,2025,-0.01450810854035163,0.17436451064962616,-0.08320562760334128,-0.11312851772295368,-0.07858966323733997,-0.18460581128255116,-0.02925106855413584,-0.04513421990174349,-0.07863655320386342,-0.02156217531964524,0.5068493150684932,13.597046674330933,0.006798523337165465,0.006798523337165465,-0.002785228602870613,-0.2503446298060359,-0.5991479666008166,365
nested_expanding,combined_50_50,2026_ytd,-0.16676371459759418,0.1845814534592475,-0.9034695061300555,-1.1509258025794364,-0.8404214527028002,-0.19842867416256582,-0.1231723260396852,-0.09685025276932646,-0.09852749214020773,-0.02448591068117039,0.5287356321839081,12.051420195272001,0.004308795439679443,0.004308795439679443,-0.00482898650538455,-0.294408424173815,-0.7299594529747557,261
nested_rolling_730d,time_series_slot_1,2022,-0.08495339750559472,0.3439959848358019,-0.24696043340780605,-0.38490667767201703,-0.22439623455902794,-0.3785865554853931,-0.1338507489879769,-0.08613706121691755,-0.16163908294084828,-0.03942276537339139,0.4849315068493151,14.807892137527716,0.007403946068763859,0.007403946068763859,-0.011222633174941436,-0.301249029769444,-0.5592696380661367,365
nested_rolling_730d,time_series_slot_1,2023,0.2163700101505575,0.3309572047914161,0.653770357671843,0.9895758351128022,0.8641885307996053,-0.2503736192267646,0.1756903288444578,-0.11602412652352878,-0.090940274238555,-0.038327980832440205,0.4575342465753425,26.829345486383794,0.013414672743191896,0.013414672743191896,-0.026002443860862992,0.033026200949188796,0.044077930295277526,365
nested_rolling_730d,time_series_slot_1,2024,0.1342787153358407,0.1683121259193337,0.7977958486496448,1.0640225152136005,0.7894455680838739,-0.17009243038979782,0.12799114261123434,-0.038803929944653204,-0.06236512991146437,-0.02028190952537301,0.5191256830601093,23.788685094968308,0.011926929787340276,0.011926929787340276,-0.021852680851602968,-0.027010265202207045,-0.08531416154418908,366
nested_rolling_730d,time_series_slot_1,2025,-0.010449432461144725,0.15562181592904636,-0.06714632134808786,-0.09077430004363324,-0.06786916596545077,-0.15396435645701134,-0.02228728397452151,-0.04602740922177695,-0.06738115751738172,-0.01968905253228103,0.5041095890410959,20.999773218868043,0.010499759549810495,0.01049988660943402,-0.006678708416921246,-0.2118636017904858,-0.5681196068613611,365
nested_rolling_730d,time_series_slot_1,2026_ytd,0.08743055514765184,0.36635537461234374,0.2386495769037532,0.33510508414703566,0.44141732856969756,-0.1980677909291615,0.01503256316063939,-0.08487362442416924,-0.09552406499429245,-0.042385291477442424,0.5478927203065134,68.84221565788543,0.024586601378919173,0.024613449707819313,-0.016085527433403853,-0.4904324430078687,-0.6126510616220445,261
nested_rolling_730d,time_series_slot_2,2022,-0.06722639777941791,0.33524635893819554,-0.20052834575844403,-0.3181124233450094,-0.18540229591703372,-0.3625974395133773,-0.11571652664686305,-0.06440716039488714,-0.16122757157453016,-0.03742779380030228,0.4849315068493151,14.203830725047775,0.007101915362523886,0.007101915362523886,-0.012935103601335231,-0.3227016543522505,-0.6147323686904487,365
nested_rolling_730d,time_series_slot_2,2023,0.21642482826655451,0.33095613168777005,0.65393811307516,0.9898167021048909,0.864407476054971,-0.25037361922676293,0.1757551601865852,-0.11602412652352878,-0.090940274238555,-0.038327980832440205,0.4575342465753425,26.778041326636753,0.013389020663318376,0.013389020663318374,-0.025998929904613048,0.033026642786031825,0.04407866290800349,365
nested_rolling_730d,time_series_slot_2,2024,0.2245381157591783,0.28055919536883217,0.8003234948831145,1.0675419858674746,0.8282852098683172,-0.27108792126672876,0.20397058913947608,-0.06403030275695931,-0.10222348047483143,-0.03380318254042735,0.5191256830601093,39.03438193400659,0.01957066272307728,0.019570662723077278,-0.036293956208380655,-0.04490487019051466,-0.08508962742514507,366
nested_rolling_730d,time_series_slot_2,2025,-0.017415720767998882,0.2593696932150554,-0.06714632134587407,-0.09077430004064438,-0.07024665486918348,-0.24792242136556153,-0.04975269323356768,-0.07634918810010982,-0.11050503722631866,-0.03281508755379048,0.5041095890410959,34.9996220314197,0.01749959924967064,0.017499811015709847,-0.011131180694877169,-0.3531060029840617,-0.5681196068612785,365
nested_rolling_730d,time_series_slot_2,2026_ytd,0.012685806969918308,0.15910880083068035,0.07973039142830465,0.1045859044882931,0.137731835304425,-0.09210511819492717,5.477595720915218e-05,-0.047056945125396266,-0.04265839012180528,-0.018954885645642187,0.5478927203065134,26.201297347927603,0.009357740438850681,0.009367861106587813,-0.0060945605744223644,-0.22913325908832546,-0.6590684096240788,261
nested_rolling_730d,time_series_slot_3,2022,-0.07743304033472462,0.33789332268916206,-0.229164162577896,-0.3595234622427983,-0.21099089302431076,-0.3669970737827184,-0.12548025452011458,-0.07323627161592439,-0.16324837728032593,-0.03829057855752965,0.473972602739726,14.40232622214482,0.007201163111072412,0.007201163111072412,-0.01233618936743825,-0.31535509605924383,-0.5960314872495067,365
nested_rolling_730d,time_series_slot_3,2023,0.21687125916470787,0.33117651559463546,0.6548509599942806,0.9914107711294996,0.8675682010403123,-0.2499760352035203,0.17619425620266882,-0.11597210097233834,-0.09239671596043919,-0.03836679996421675,0.4575342465753425,26.936202341338593,0.0134681011706693,0.013468101170669298,-0.026059156606523158,0.03180037249900288,0.04241379074079612,365
nested_rolling_730d,time_series_slot_3,2024,0.22453865807449822,0.28055922464571686,0.8003253443476684,1.0675445642465247,0.828287210382828,-0.2710879212667284,0.20397123372742199,-0.06403030275695931,-0.10222348047483143,-0.03380318254042735,0.5191256830601093,39.03393435769646,0.019570438321803982,0.019570438321803982,-0.03629386120981198,-0.04490478796420682,-0.0850894627363863,366
nested_rolling_730d,time_series_slot_3,2025,-0.017415720767998882,0.2593696932150554,-0.06714632134587407,-0.09077430004064438,-0.07024665486918348,-0.24792242136556153,-0.04975269323356768,-0.07634918810010982,-0.11050503722631866,-0.03281508755379048,0.5041095890410959,34.9996220314197,0.01749959924967064,0.017499811015709847,-0.011131180694877169,-0.3531060029840617,-0.5681196068612785,365
nested_rolling_730d,time_series_slot_3,2026_ytd,0.03127489625144862,0.21175202152772923,0.147695856813122,0.196659215110184,0.26219456740994523,-0.11928125193589478,0.006419775380770654,-0.04901789052089933,-0.052950339060580665,-0.024946499502510457,0.5478927203065134,36.91804681830958,0.013185138488573379,0.013199466054217533,-0.008576520834436337,-0.2955454527289556,-0.6387534846283914,261
nested_rolling_730d,time_series_ensemble,2022,-0.043701205425365,0.1935012663448285,-0.22584454484906244,-0.3549776036054369,-0.19197283175950938,-0.2276426566448263,-0.060414352452975884,-0.042588399498465046,-0.09480155492279452,-0.02188684498395307,0.4821917808219178,8.234769894885662,0.004117384947442832,0.004117384947442832,-0.00695122402737427,-0.17891525926483204,-0.5904899765076379,365
nested_rolling_730d,time_series_ensemble,2023,0.12374663030777514,0.18915862675729325,0.654195013091064,0.9902770305436073,0.8486445504897765,-0.14581679719307394,0.1117322956913922,-0.06752006322860449,-0.05259391813652803,-0.0219087380768835,0.4575342465753425,15.340929070544782,0.007670464535272392,0.007670464535272392,-0.01486867245180938,0.01863871355226266,0.043523538448636705,365
nested_rolling_730d,time_series_ensemble,2024,0.17987918602649464,0.22446091950778416,0.801383093417545,1.0690199680085843,0.8110191536684171,-0.22179400475668387,0.1677601679334162,-0.05148082301378487,-0.08246353065609191,-0.02704254603283815,0.5191256830601093,31.02231530786095,0.015553653976270015,0.015553653976270013,-0.028991542801567093,-0.035886189074338194,-0.0849951779335764,366
nested_rolling_730d,time_series_ensemble,2025,-0.013932576614552473,0.2074957545720502,-0.0671463213466113,-0.09077430004163978,-0.06904020492083612,-0.20180381316260643,-0.03481569986995103,-0.06122506261176697,-0.08912143547929452,-0.02625207004303538,0.5041095890410959,27.999697625142964,0.013999679399740117,0.013999848812571485,-0.00890494455589949,-0.28248480238727086,-0.5681196068613056,365
